label,text,label_id
request,what is the price range,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the south part of town that serves french food,0
reqalts,how about indian food,7
inform,indian food in the south part of town,0
inform,indian food in the south,0
request,what is the phone number,3
thankyou,thank you good bye,4
inform,i need restaurant serves spanish food,0
request,whats the phone number,3
thankyou,thank you good bye,4
inform,id like to find a restaurant in any area serving mediterranean food,0
inform,mediterranean food,0
confirm,does it serve mediterranean food,1
request,what is the phone number,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the south part of town that serves greek food,0
reqalts,how about chinese,7
inform,chinese,0
inform,chinese,0
inform,chinese food,0
request,address,3
request,address,3
request,price range,3
thankyou,thank you good bye,4
inform,in the east part of town,0
inform,moderate,0
request,phone number,3
null,sil,5
request,phone number,3
bye,good bye,6
null,just a moment,5
null,just a moment,5
inform,i want a scottish restaurant,0
inform,i dont care about the price range,0
reqalts,how about a gastropub restaurant,7
null,id like,5
request,whats the phone number,3
request,whats the address,3
thankyou,thank you good bye,4
inform,world food any price range,0
inform,portuguese food,0
request,the phone number,3
request,address,3
thankyou,thank you good bye,4
inform,expensive french food,0
inform,any,0
inform,french food,0
inform,expensive,0
inform,expensive,0
reqalts,anything else,7
inform,expensive,0
request,phone number,3
thankyou,thank you good bye,4
hello,hi im looking for an expensive restaurant in south part of town,9
inform,i dont care,0
inform,i dont care,0
request,the address,3
request,phone number,3
thankyou,thank you good bye,4
inform,cheap restaurant in the east part of town,0
request,phone number,3
request,phone number,3
bye,good bye,6
inform,spanish food,0
inform,cheap,0
request,address,3
request,address,3
request,phone number,3
inform,spanish food,0
thankyou,thank you goodbye,4
hello,hi im looking for a moderately priced restaurant in the south part of town,9
request,what is the address,3
request,what is the phone number,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the north part of town,0
inform,french,0
request,phone number,3
thankyou,thank you good bye,4
inform,i need a caribbean restaurant in the south part of town,0
reqalts,what about italian food,7
request,whats the phone number,3
request,whats the post code,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant in the south part of town,0
affirm,yes,2
request,what type of food,3
request,what is the address and phone number,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant in the north part of town,0
request,what is the phone number,3
thankyou,thank you goodbye,4
inform,moderately priced north part of town,0
affirm,yes,2
request,what is the address and phone number,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant in the south part of town,0
inform,any type of food,0
request,what is the phone number,3
thankyou,thank you good bye,4
inform,id like to find japanese food,0
inform,any,0
request,can i get the address,3
request,how about the phone number,3
inform,and the food type,0
inform,im looking for a moderately priced restaurant in the west part of town,0
reqalts,is there anything else,7
affirm,yes,2
reqalts,is there anything else,7
reqalts,is there something else,7
request,what is the phone number,3
request,whats the address,3
thankyou,thank you good bye,4
inform,i would like a cheap restaurant in the north part of town,0
reqalts,is there anything else,7
affirm,yes,2
reqalts,is there anything else,7
request,what is the address and phone number,3
thankyou,thank you goodbye,4
inform,im looking for a cheap restaurant in the north part of town,0
request,whats the address,3
thankyou,thank you good bye,4
inform,restaurant in the east part of town international food,0
request,phone number,3
thankyou,thank you good bye,4
null,sil,5
inform,japanese food,0
null,spice,5
request,address,3
request,phone number,3
request,phone number,3
request,address,3
request,post code,3
thankyou,thank you good bye,4
thankyou,thank you good bye,4
thankyou,thank you good bye,4
inform,id like to find a restaurant serving french food,0
reqalts,is there anything else,7
null,im sorry,5
reqalts,is there anything else,7
reqalts,is there anything else,7
request,what is the address,3
bye,thanks good bye,6
thankyou,thank you good bye,4
inform,i want to find a restaurant that serves french food,0
inform,i dont care about the price range what is the address,0
thankyou,thank you good bye,4
null,sil,5
inform,a restaurant in the west part of town that serves hungarian food,0
reqalts,how about indian food,7
request,address and phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,an expensive restaurant in the south part of town,0
inform,doesnt matter,0
request,sounds good whats the address,3
request,how about the phone number,3
thankyou,thank you goodbye,4
inform,south part of town italian food,0
inform,cheap,0
request,address,3
request,address,3
request,address,3
null,breathing,5
request,postal code,3
thankyou,thank you good bye,4
inform,i want a restaurant that serves welsh food,0
reqalts,how about modern european type of food,7
inform,modern european type food,0
inform,any area,0
null,what is the uh,5
request,phone number,3
thankyou,thank you good bye,4
inform,looking for a cheap restaurant in the north part of town,0
request,and the address,3
request,whats the address,3
thankyou,thank you good bye,4
inform,find australian restaurant in north part of town,0
inform,find indian restaurant in north of town,0
request,the price range,3
request,what is the address and phone number,3
thankyou,thank you good bye,4
inform,id like a portuguese restaurant,0
request,what is the address,3
thankyou,thank you good bye,4
inform,im looking for turkish food in the center,0
null,any thing else,5
affirm,yes,2
reqalts,is there anything else,7
request,can i have the price range,3
thankyou,thank you good bye,4
inform,i want to find an expensive restaurant,0
inform,any part,0
inform,it should serve french food,0
request,what is the phone number,3
thankyou,thank you good bye,4
inform,bistro food,0
inform,moderate,0
request,type of food,3
request,what type of food,3
request,what do they serve,3
request,what type of food do they serve,3
reqalts,what about bistro food,7
reqalts,how about british,7
request,and the price range,3
reqalts,how about a moderately priced,7
request,price range,3
request,whats the price range,3
inform,id like to find a moderately priced restaurant,0
request,the price range,3
request,may i get the phone number,3
thankyou,thank you good bye,4
inform,im looking for a world food restaurant in the east part of town,0
reqalts,how about chinese food,7
request,whats the address,3
request,whats the phone number,3
request,whats the post code,3
thankyou,thank you good bye,4
inform,sea food,0
inform,any,0
request,address,3
thankyou,thank you good bye,4
inform,i want a cheap restaurant that serves european food,0
reqalts,how about vietnamese food,7
request,whats their phone number,3
thankyou,thank you good bye,4
inform,a cheap restaurant serving mexican food,0
reqalts,how about chinese,7
request,address,3
request,phone number,3
bye,good bye,6
inform,id like a restaurant in the center that serves danish food,0
affirm,yes,2
reqalts,how about a restaurant that serves thai food,7
reqalts,how about a restaurant that serves thai food,7
inform,id like thai food,0
inform,i dont care can i try again,0
inform,thai food,0
inform,id like thai food,0
thankyou,thank you,4
thankyou,thank you,4
bye,stop,6
restart,start over,12
null,try again,5
inform,id like a restaurant that serves thai food,0
inform,id like thai food,0
inform,id like thai food,0
inform,id like thai food,0
thankyou,thank you goodbye,4
hello,hello welcome,9
inform,south,0
null,would you like something,5
inform,steak house,0
inform,indian,0
request,and whats the phone number,3
thankyou,thank you good bye,4
inform,moderately priced restaurant,0
inform,any part,0
inform,lebanese,0
request,address,3
request,and the phone number,3
thankyou,thank you good bye,4
inform,moderately priced west part of town,0
request,phone number,3
request,address,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the center of town that serves thai food,0
inform,doesnt matter,0
inform,thai food,0
request,what is the phone number,3
request,what is the address,3
thankyou,thank you good bye,4
inform,breath id like a cheap restaurant in the north part of town,0
reqalts,breath is there anything else,7
request,could i have the address and phone number please,3
